frame,day,entity_type,id,x_position,y_position,fuel_level,state,refuel_point_x,refuel_point_y
177,1,refuel_vehicle,1,0,20,,idle,,
177,1,refuel_vehicle,2,20,0,,idle,,
177,1,refuel_vehicle,3,40,40,,idle,,
177,1,hub,1,0,20,,,,
177,1,hub,2,20,0,,,,
177,1,hub,3,40,40,,,,
178,1,vehicle,1,19.0,7.0,59.29289321881345,patrolling,,
178,1,vehicle,2,27.0,19.0,67.69883736647868,patrolling,,
178,1,vehicle,3,15.0,31.0,66.0,patrolling,,
178,1,vehicle,4,27.0,36.0,58.79289321881345,patrolling,,
178,1,refuel_vehicle,1,0,20,,idle,,
178,1,refuel_vehicle,2,20,0,,idle,,
178,1,refuel_vehicle,3,40,40,,idle,,
178,1,hub,1,0,20,,,,
178,1,hub,2,20,0,,,,
178,1,hub,3,40,40,,,,
179,1,vehicle,1,19.0,6.0,58.79289321881345,patrolling,,
179,1,vehicle,2,28.0,19.0,67.19883736647868,patrolling,,
179,1,vehicle,3,16.0,31.0,65.5,patrolling,,
179,1,vehicle,4,27.0,34.0,57.79289321881345,patrolling,,
179,1,refuel_vehicle,1,0,20,,idle,,
179,1,refuel_vehicle,2,20,0,,idle,,
179,1,refuel_vehicle,3,40,40,,idle,,
179,1,hub,1,0,20,,,,
179,1,hub,2,20,0,,,,
179,1,hub,3,40,40,,,,
180,1,vehicle,1,19.0,7.0,58.29289321881345,patrolling,,
180,1,vehicle,2,28.0,17.0,66.19883736647868,patrolling,,
180,1,vehicle,3,17.0,31.0,65.0,patrolling,,
180,1,vehicle,4,27.0,35.0,57.29289321881345,patrolling,,
180,1,refuel_vehicle,1,0,20,,idle,,
180,1,refuel_vehicle,2,20,0,,idle,,
180,1,refuel_vehicle,3,40,40,,idle,,
180,1,hub,1,0,20,,,,
180,1,hub,2,20,0,,,,
180,1,hub,3,40,40,,,,
181,1,vehicle,1,19.0,5.0,57.29289321881345,patrolling,,
181,1,vehicle,2,29.0,17.0,65.69883736647868,patrolling,,
181,1,vehicle,3,16.0,31.0,64.5,patrolling,,
181,1,vehicle,4,27.0,34.0,56.79289321881345,patrolling,,
181,1,refuel_vehicle,1,0,20,,idle,,
181,1,refuel_vehicle,2,20,0,,idle,,
181,1,refuel_vehicle,3,40,40,,idle,,
181,1,hub,1,0,20,,,,
181,1,hub,2,20,0,,,,
181,1,hub,3,40,40,,,,
182,1,vehicle,1,19.0,4.0,56.79289321881345,patrolling,,
182,1,vehicle,2,29.0,18.0,65.19883736647868,patrolling,,
182,1,vehicle,3,16.0,33.0,63.5,patrolling,,
182,1,vehicle,4,27.0,32.0,55.79289321881345,patrolling,,
182,1,refuel_vehicle,1,0,20,,idle,,
182,1,refuel_vehicle,2,20,0,,idle,,
182,1,refuel_vehicle,3,40,40,,idle,,
182,1,hub,1,0,20,,,,
182,1,hub,2,20,0,,,,
182,1,hub,3,40,40,,,,
183,1,vehicle,1,18.0,4.0,56.29289321881345,patrolling,,
183,1,vehicle,2,28.0,18.0,64.69883736647868,patrolling,,
183,1,vehicle,3,16.0,31.0,62.5,patrolling,,
183,1,vehicle,4,27.0,34.0,54.79289321881345,patrolling,,
183,1,refuel_vehicle,1,0,20,,idle,,
183,1,refuel_vehicle,2,20,0,,idle,,
183,1,refuel_vehicle,3,40,40,,idle,,
183,1,hub,1,0,20,,,,
183,1,hub,2,20,0,,,,
183,1,hub,3,40,40,,,,
184,1,vehicle,1,18.0,6.0,55.29289321881345,patrolling,,
184,1,vehicle,2,28.0,17.0,64.19883736647868,patrolling,,
184,1,vehicle,3,16.0,33.0,61.5,patrolling,,
184,1,vehicle,4,26.0,34.0,54.29289321881345,patrolling,,
184,1,refuel_vehicle,1,0,20,,idle,,
184,1,refuel_vehicle,2,20,0,,idle,,
184,1,refuel_vehicle,3,40,40,,idle,,
184,1,hub,1,0,20,,,,
184,1,hub,2,20,0,,,,
184,1,hub,3,40,40,,,,
185,1,vehicle,1,17.0,6.0,54.79289321881345,patrolling,,
185,1,vehicle,2,28.0,19.0,63.198837366478685,patrolling,,
185,1,vehicle,3,14.0,33.0,60.5,patrolling,,
185,1,vehicle,4,26.0,36.0,53.29289321881345,patrolling,,
185,1,refuel_vehicle,1,0,20,,idle,,
185,1,refuel_vehicle,2,20,0,,idle,,
185,1,refuel_vehicle,3,40,40,,idle,,
185,1,hub,1,0,20,,,,
185,1,hub,2,20,0,,,,
185,1,hub,3,40,40,,,,
186,1,vehicle,1,17.0,4.0,53.79289321881345,patrolling,,
186,1,vehicle,2,27.0,19.0,62.698837366478685,patrolling,,
186,1,vehicle,3,15.0,33.0,60.0,patrolling,,
186,1,vehicle,4,24.0,36.0,52.29289321881345,patrolling,,
186,1,refuel_vehicle,1,0,20,,idle,,
186,1,refuel_vehicle,2,20,0,,idle,,
186,1,refuel_vehicle,3,40,40,,idle,,
186,1,hub,1,0,20,,,,
186,1,hub,2,20,0,,,,
186,1,hub,3,40,40,,,,
187,1,vehicle,1,17.0,5.0,53.29289321881345,patrolling,,
187,1,vehicle,2,27.0,19.0,62.698837366478685,patrolling,,
187,1,vehicle,3,13.0,33.0,59.0,patrolling,,
187,1,vehicle,4,26.0,36.0,51.29289321881345,patrolling,,
187,1,refuel_vehicle,1,0,20,,idle,,
187,1,refuel_vehicle,2,20,0,,idle,,
187,1,refuel_vehicle,3,40,40,,idle,,
187,1,hub,1,0,20,,,,
187,1,hub,2,20,0,,,,
187,1,hub,3,40,40,,,,
188,1,vehicle,1,17.0,4.0,52.79289321881345,patrolling,,
188,1,vehicle,2,28.0,19.0,62.198837366478685,patrolling,,
188,1,vehicle,3,15.0,33.0,58.0,patrolling,,
188,1,vehicle,4,26.0,37.0,50.79289321881345,patrolling,,
188,1,refuel_vehicle,1,0,20,,idle,,
188,1,refuel_vehicle,2,20,0,,idle,,
188,1,refuel_vehicle,3,40,40,,idle,,
188,1,hub,1,0,20,,,,
188,1,hub,2,20,0,,,,
188,1,hub,3,40,40,,,,
189,1,vehicle,1,17.0,5.0,52.29289321881345,patrolling,,
189,1,vehicle,2,28.0,19.0,62.198837366478685,patrolling,,
189,1,vehicle,3,14.0,33.0,57.5,patrolling,,
189,1,vehicle,4,24.0,37.0,49.79289321881345,patrolling,,
189,1,refuel_vehicle,1,0,20,,idle,,
189,1,refuel_vehicle,2,20,0,,idle,,
189,1,refuel_vehicle,3,40,40,,idle,,
189,1,hub,1,0,20,,,,
189,1,hub,2,20,0,,,,
189,1,hub,3,40,40,,,,
190,1,vehicle,1,18.0,5.0,51.79289321881345,patrolling,,
190,1,vehicle,2,28.0,19.0,62.198837366478685,patrolling,,
190,1,vehicle,3,14.0,31.0,56.5,patrolling,,
190,1,vehicle,4,25.0,37.0,49.29289321881345,patrolling,,
190,1,refuel_vehicle,1,0,20,,idle,,
190,1,refuel_vehicle,2,20,0,,idle,,
190,1,refuel_vehicle,3,40,40,,idle,,
190,1,hub,1,0,20,,,,
190,1,hub,2,20,0,,,,
190,1,hub,3,40,40,,,,
191,1,vehicle,1,18.0,4.0,51.29289321881345,patrolling,,
191,1,vehicle,2,28.0,19.0,62.198837366478685,patrolling,,
191,1,vehicle,3,13.0,31.0,56.0,patrolling,,
191,1,vehicle,4,24.0,37.0,48.79289321881345,patrolling,,
191,1,refuel_vehicle,1,0,20,,idle,,
191,1,refuel_vehicle,2,20,0,,idle,,
191,1,refuel_vehicle,3,40,40,,idle,,
191,1,hub,1,0,20,,,,
191,1,hub,2,20,0,,,,
191,1,hub,3,40,40,,,,
192,1,vehicle,1,18.0,3.0,50.79289321881345,patrolling,,
192,1,vehicle,2,28.0,19.0,62.198837366478685,patrolling,,
192,1,vehicle,3,12.0,31.0,55.5,patrolling,,
192,1,vehicle,4,23.0,37.0,48.29289321881345,patrolling,,
192,1,refuel_vehicle,1,0,20,,idle,,
192,1,refuel_vehicle,2,20,0,,idle,,
192,1,refuel_vehicle,3,40,40,,idle,,
192,1,hub,1,0,20,,,,
192,1,hub,2,20,0,,,,
192,1,hub,3,40,40,,,,
193,1,vehicle,1,18.0,5.0,49.79289321881345,patrolling,,
193,1,vehicle,2,28.0,19.0,62.198837366478685,patrolling,,
193,1,vehicle,3,12.0,32.0,55.0,patrolling,,
193,1,vehicle,4,23.0,36.0,47.79289321881345,patrolling,,
193,1,refuel_vehicle,1,0,20,,idle,,
193,1,refuel_vehicle,2,20,0,,idle,,
193,1,refuel_vehicle,3,40,40,,idle,,
193,1,hub,1,0,20,,,,
193,1,hub,2,20,0,,,,
193,1,hub,3,40,40,,,,
194,1,vehicle,1,17.0,5.0,49.29289321881345,patrolling,,
194,1,vehicle,2,30.0,19.0,61.198837366478685,patrolling,,
194,1,vehicle,3,12.0,31.0,54.5,patrolling,,
194,1,vehicle,4,23.0,34.0,46.79289321881345,patrolling,,
194,1,refuel_vehicle,1,0,20,,idle,,
194,1,refuel_vehicle,2,20,0,,idle,,
194,1,refuel_vehicle,3,40,40,,idle,,
194,1,hub,1,0,20,,,,
194,1,hub,2,20,0,,,,
194,1,hub,3,40,40,,,,
195,1,vehicle,1,17.0,7.0,48.29289321881345,patrolling,,
195,1,vehicle,2,30.0,17.0,60.198837366478685,patrolling,,
195,1,vehicle,3,12.0,33.0,53.5,patrolling,,
195,1,vehicle,4,24.0,34.0,46.29289321881345,patrolling,,
195,1,refuel_vehicle,1,0,20,,idle,,
195,1,refuel_vehicle,2,20,0,,idle,,
195,1,refuel_vehicle,3,40,40,,idle,,
195,1,hub,1,0,20,,,,
195,1,hub,2,20,0,,,,
195,1,hub,3,40,40,,,,
196,1,vehicle,1,17.0,9.0,47.29289321881345,patrolling,,
196,1,vehicle,2,28.0,17.0,59.198837366478685,patrolling,,
196,1,vehicle,3,10.0,33.0,52.5,patrolling,,
196,1,vehicle,4,24.0,36.0,45.29289321881345,patrolling,,
196,1,refuel_vehicle,1,0,20,,idle,,
196,1,refuel_vehicle,2,20,0,,idle,,
196,1,refuel_vehicle,3,40,40,,idle,,
196,1,hub,1,0,20,,,,
196,1,hub,2,20,0,,,,
196,1,hub,3,40,40,,,,
197,1,vehicle,1,18.0,9.0,46.79289321881345,patrolling,,
197,1,vehicle,2,28.0,18.0,58.698837366478685,patrolling,,
197,1,vehicle,3,11.0,33.0,52.0,patrolling,,
197,1,vehicle,4,24.0,35.0,44.79289321881345,patrolling,,
197,1,refuel_vehicle,1,0,20,,idle,,
197,1,refuel_vehicle,2,20,0,,idle,,
197,1,refuel_vehicle,3,40,40,,idle,,
197,1,hub,1,0,20,,,,
197,1,hub,2,20,0,,,,
197,1,hub,3,40,40,,,,
198,1,vehicle,1,18.0,7.0,45.79289321881345,patrolling,,
198,1,vehicle,2,27.0,18.0,58.198837366478685,patrolling,,
198,1,vehicle,3,12.0,33.0,51.5,patrolling,,
198,1,vehicle,4,23.0,35.0,44.29289321881345,patrolling,,
198,1,refuel_vehicle,1,0,20,,idle,,
198,1,refuel_vehicle,2,20,0,,idle,,
198,1,refuel_vehicle,3,40,40,,idle,,
198,1,hub,1,0,20,,,,
198,1,hub,2,20,0,,,,
198,1,hub,3,40,40,,,,
199,1,vehicle,1,17.0,7.0,45.29289321881345,patrolling,,
199,1,vehicle,2,27.0,16.0,57.198837366478685,patrolling,,
199,1,vehicle,3,10.0,33.0,50.5,patrolling,,
199,1,vehicle,4,24.0,35.0,43.79289321881345,patrolling,,
199,1,refuel_vehicle,1,0,20,,idle,,
199,1,refuel_vehicle,2,20,0,,idle,,
199,1,refuel_vehicle,3,40,40,,idle,,
199,1,hub,1,0,20,,,,
199,1,hub,2,20,0,,,,
199,1,hub,3,40,40,,,,
200,1,vehicle,1,17,7,45.29289321881345,moving_to_hub,,
200,1,vehicle,2,27.0,16.0,57.198837366478685,moving_to_refuel,,
200,1,vehicle,3,10,33,50.5,moving_to_hub,,
200,1,vehicle,4,24.0,35.0,43.79289321881345,moving_to_refuel,,
200,1,refuel_vehicle,1,0,20,,moving_to_gather,17.0,23.666666666666668
200,1,refuel_vehicle,2,20,0,,idle,,
200,1,refuel_vehicle,3,40,40,,idle,,
200,1,hub,1,0,20,,,,
200,1,hub,2,20,0,,,,
200,1,hub,3,40,40,,,,
201,1,vehicle,1,18,7,44.79289321881345,moving_to_hub,,
201,1,vehicle,2,27.0,16.0,57.198837366478685,moving_to_refuel,,
201,1,vehicle,3,10,32,50.0,moving_to_hub,,
201,1,vehicle,4,24.0,35.0,43.79289321881345,moving_to_refuel,,
201,1,refuel_vehicle,1,1,20,,moving_to_gather,17.0,23.666666666666668
201,1,refuel_vehicle,2,20,0,,idle,,
201,1,refuel_vehicle,3,40,40,,idle,,
201,1,hub,1,0,20,,,,
201,1,hub,2,20,0,,,,
201,1,hub,3,40,40,,,,
202,1,vehicle,1,19,7,44.29289321881345,moving_to_hub,,
202,1,vehicle,2,27.0,16.0,57.198837366478685,moving_to_refuel,,
202,1,vehicle,3,10,31,49.5,moving_to_hub,,
202,1,vehicle,4,24.0,35.0,43.79289321881345,moving_to_refuel,,
202,1,refuel_vehicle,1,2,20,,moving_to_gather,17.0,23.666666666666668
202,1,refuel_vehicle,2,20,0,,idle,,
202,1,refuel_vehicle,3,40,40,,idle,,
202,1,hub,1,0,20,,,,
202,1,hub,2,20,0,,,,
202,1,hub,3,40,40,,,,
203,1,vehicle,1,20,7,43.79289321881345,moving_to_hub,,
203,1,vehicle,2,27.0,16.0,57.198837366478685,moving_to_refuel,,
203,1,vehicle,3,10,30,49.0,moving_to_hub,,
203,1,vehicle,4,24.0,35.0,43.79289321881345,moving_to_refuel,,
203,1,refuel_vehicle,1,3,20,,moving_to_gather,17.0,23.666666666666668
203,1,refuel_vehicle,2,20,0,,idle,,
203,1,refuel_vehicle,3,40,40,,idle,,
203,1,hub,1,0,20,,,,
203,1,hub,2,20,0,,,,
203,1,hub,3,40,40,,,,
204,1,vehicle,1,20,6,43.29289321881345,moving_to_hub,,
204,1,vehicle,2,27.0,16.0,57.198837366478685,moving_to_refuel,,
204,1,vehicle,3,10,29,48.5,moving_to_hub,,
204,1,vehicle,4,24.0,35.0,43.79289321881345,moving_to_refuel,,
204,1,refuel_vehicle,1,4,20,,moving_to_gather,17.0,23.666666666666668
204,1,refuel_vehicle,2,20,0,,idle,,
204,1,refuel_vehicle,3,40,40,,idle,,
204,1,hub,1,0,20,,,,
204,1,hub,2,20,0,,,,
204,1,hub,3,40,40,,,,
205,1,vehicle,1,20,5,42.79289321881345,moving_to_hub,,
205,1,vehicle,2,27.0,16.0,57.198837366478685,moving_to_refuel,,
205,1,vehicle,3,10,28,48.0,moving_to_hub,,
205,1,vehicle,4,24.0,35.0,43.79289321881345,moving_to_refuel,,
205,1,refuel_vehicle,1,5,20,,moving_to_gather,17.0,23.666666666666668
205,1,refuel_vehicle,2,20,0,,idle,,
205,1,refuel_vehicle,3,40,40,,idle,,
205,1,hub,1,0,20,,,,
205,1,hub,2,20,0,,,,
205,1,hub,3,40,40,,,,
206,1,vehicle,1,20,4,42.29289321881345,moving_to_hub,,
206,1,vehicle,2,27.0,16.0,57.198837366478685,moving_to_refuel,,
206,1,vehicle,3,10,27,47.5,moving_to_hub,,
206,1,vehicle,4,24,35,43.79289321881345,moving_to_refuel,,
206,1,refuel_vehicle,1,6,20,,moving_to_gather,17.0,23.666666666666668
206,1,refuel_vehicle,2,20,0,,idle,,
206,1,refuel_vehicle,3,40,40,,idle,,
206,1,hub,1,0,20,,,,
206,1,hub,2,20,0,,,,
206,1,hub,3,40,40,,,,
207,1,vehicle,1,20,3,41.79289321881345,moving_to_hub,,
207,1,vehicle,2,27.0,16.0,57.198837366478685,moving_to_refuel,,
207,1,vehicle,3,10,26,47.0,moving_to_hub,,
207,1,vehicle,4,23,35,43.29289321881345,moving_to_refuel,,
207,1,refuel_vehicle,1,7,20,,moving_to_gather,17.0,23.666666666666668
207,1,refuel_vehicle,2,20,0,,idle,,
207,1,refuel_vehicle,3,40,40,,idle,,
207,1,hub,1,0,20,,,,
207,1,hub,2,20,0,,,,
207,1,hub,3,40,40,,,,
208,1,vehicle,1,20,2,41.29289321881345,moving_to_hub,,
208,1,vehicle,2,27,16,57.198837366478685,moving_to_refuel,,
208,1,vehicle,3,10,25,46.5,moving_to_hub,,
208,1,vehicle,4,22,35,42.79289321881345,moving_to_refuel,,
208,1,refuel_vehicle,1,8,20,,moving_to_gather,17.0,23.666666666666668
208,1,refuel_vehicle,2,20,0,,idle,,
208,1,refuel_vehicle,3,40,40,,idle,,
208,1,hub,1,0,20,,,,
208,1,hub,2,20,0,,,,
208,1,hub,3,40,40,,,,
209,1,vehicle,1,20,1,40.79289321881345,moving_to_hub,,
209,1,vehicle,2,26,16,56.698837366478685,moving_to_refuel,,
209,1,vehicle,3,10,24,46.0,moving_to_hub,,
209,1,vehicle,4,21,35,42.29289321881345,moving_to_refuel,,
209,1,refuel_vehicle,1,9,20,,moving_to_gather,17.0,23.666666666666668
209,1,refuel_vehicle,2,20,0,,idle,,
209,1,refuel_vehicle,3,40,40,,idle,,
209,1,hub,1,0,20,,,,
209,1,hub,2,20,0,,,,
209,1,hub,3,40,40,,,,
210,1,vehicle,1,20,0,40.29289321881345,moving_to_hub,,
210,1,vehicle,2,25,16,56.198837366478685,moving_to_refuel,,
210,1,vehicle,3,10,23,45.5,moving_to_hub,,
210,1,vehicle,4,20,35,41.79289321881345,moving_to_refuel,,
210,1,refuel_vehicle,1,10,20,,moving_to_gather,17.0,23.666666666666668
210,1,refuel_vehicle,2,20,0,,idle,,
210,1,refuel_vehicle,3,40,40,,idle,,
210,1,hub,1,0,20,,,,
210,1,hub,2,20,0,,,,
210,1,hub,3,40,40,,,,
211,1,vehicle,1,20,0,40.29289321881345,refueling,,
211,1,vehicle,2,24,16,55.698837366478685,moving_to_refuel,,
211,1,vehicle,3,10,22,45.0,moving_to_hub,,
211,1,vehicle,4,19,35,41.29289321881345,moving_to_refuel,,
211,1,refuel_vehicle,1,11,20,,moving_to_gather,17.0,23.666666666666668
211,1,refuel_vehicle,2,20,0,,idle,,
211,1,refuel_vehicle,3,40,40,,idle,,
211,1,hub,1,0,20,,,,
211,1,hub,2,20,0,,,,
211,1,hub,3,40,40,,,,
212,1,vehicle,1,20,0,100,patrolling,,
212,1,vehicle,2,23,16,55.198837366478685,moving_to_refuel,,
212,1,vehicle,3,10,21,44.5,moving_to_hub,,
212,1,vehicle,4,18,35,40.79289321881345,moving_to_refuel,,
212,1,refuel_vehicle,1,12,20,,moving_to_gather,17.0,23.666666666666668
212,1,refuel_vehicle,2,20,0,,idle,,
212,1,refuel_vehicle,3,40,40,,idle,,
212,1,hub,1,0,20,,,,
212,1,hub,2,20,0,,,,
212,1,hub,3,40,40,,,,
213,1,vehicle,1,19.0,1.0,99.29289321881345,patrolling,,
213,1,vehicle,2,22,16,54.698837366478685,moving_to_refuel,,
213,1,vehicle,3,10,20,44.0,moving_to_hub,,
213,1,vehicle,4,17,35,40.29289321881345,moving_to_refuel,,
213,1,refuel_vehicle,1,13,20,,moving_to_gather,17.0,23.666666666666668
213,1,refuel_vehicle,2,20,0,,idle,,
213,1,refuel_vehicle,3,40,40,,idle,,
213,1,hub,1,0,20,,,,
213,1,hub,2,20,0,,,,
213,1,hub,3,40,40,,,,
214,1,vehicle,1,18.0,1.0,98.79289321881345,patrolling,,
214,1,vehicle,2,21,16,54.198837366478685,moving_to_refuel,,
214,1,vehicle,3,9,20,43.5,moving_to_hub,,
214,1,vehicle,4,17,34,39.79289321881345,moving_to_refuel,,
214,1,refuel_vehicle,1,13,21,,moving_to_gather,17.0,23.666666666666668
214,1,refuel_vehicle,2,20,0,,idle,,
214,1,refuel_vehicle,3,40,40,,idle,,
214,1,hub,1,0,20,,,,
214,1,hub,2,20,0,,,,
214,1,hub,3,40,40,,,,
215,1,vehicle,1,18.0,2.0,98.29289321881345,patrolling,,
215,1,vehicle,2,20,16,53.698837366478685,moving_to_refuel,,
215,1,vehicle,3,8,20,43.0,moving_to_hub,,
215,1,vehicle,4,17,33,39.29289321881345,moving_to_refuel,,
215,1,refuel_vehicle,1,13,22,,moving_to_gather,17.0,23.666666666666668
215,1,refuel_vehicle,2,20,0,,idle,,
215,1,refuel_vehicle,3,40,40,,idle,,
215,1,hub,1,0,20,,,,
215,1,hub,2,20,0,,,,
215,1,hub,3,40,40,,,,
216,1,vehicle,1,19.0,2.0,97.79289321881345,patrolling,,
216,1,vehicle,2,19,16,53.198837366478685,moving_to_refuel,,
216,1,vehicle,3,7,20,42.5,moving_to_hub,,
216,1,vehicle,4,17,32,38.79289321881345,moving_to_refuel,,
216,1,refuel_vehicle,1,13,23,,moving_to_gather,17.0,23.666666666666668
216,1,refuel_vehicle,2,20,0,,idle,,
216,1,refuel_vehicle,3,40,40,,idle,,
216,1,hub,1,0,20,,,,
216,1,hub,2,20,0,,,,
216,1,hub,3,40,40,,,,
217,1,vehicle,1,19.0,2.0,97.79289321881345,patrolling,,
217,1,vehicle,2,18,16,52.698837366478685,moving_to_refuel,,
217,1,vehicle,3,6,20,42.0,moving_to_hub,,
217,1,vehicle,4,17,31,38.29289321881345,moving_to_refuel,,
217,1,refuel_vehicle,1,14,23,,moving_to_gather,17.0,23.666666666666668
217,1,refuel_vehicle,2,20,0,,idle,,
217,1,refuel_vehicle,3,40,40,,idle,,
217,1,hub,1,0,20,,,,
217,1,hub,2,20,0,,,,
217,1,hub,3,40,40,,,,
218,1,vehicle,1,19.0,2.0,97.79289321881345,patrolling,,
218,1,vehicle,2,18,17,52.198837366478685,moving_to_refuel,,
218,1,vehicle,3,5,20,41.5,moving_to_hub,,
218,1,vehicle,4,17,30,37.79289321881345,moving_to_refuel,,
218,1,refuel_vehicle,1,15,23,,moving_to_gather,17.0,23.666666666666668
218,1,refuel_vehicle,2,20,0,,idle,,
218,1,refuel_vehicle,3,40,40,,idle,,
218,1,hub,1,0,20,,,,
218,1,hub,2,20,0,,,,
218,1,hub,3,40,40,,,,
219,1,vehicle,1,19.0,1.0,97.29289321881345,patrolling,,
219,1,vehicle,2,18,18,51.698837366478685,moving_to_refuel,,
219,1,vehicle,3,4,20,41.0,moving_to_hub,,
219,1,vehicle,4,17,29,37.29289321881345,moving_to_refuel,,
219,1,refuel_vehicle,1,16,23,,moving_to_gather,17.0,23.666666666666668
219,1,refuel_vehicle,2,20,0,,idle,,
219,1,refuel_vehicle,3,40,40,,idle,,
219,1,hub,1,0,20,,,,
219,1,hub,2,20,0,,,,
219,1,hub,3,40,40,,,,
220,1,vehicle,1,19.0,2.0,96.79289321881345,patrolling,,
220,1,vehicle,2,18,19,51.198837366478685,moving_to_refuel,,
220,1,vehicle,3,3,20,40.5,moving_to_hub,,
220,1,vehicle,4,17,28,36.79289321881345,moving_to_refuel,,
220,1,refuel_vehicle,1,17,23,,moving_to_gather,17.0,23.666666666666668
220,1,refuel_vehicle,2,20,0,,idle,,
220,1,refuel_vehicle,3,40,40,,idle,,
220,1,hub,1,0,20,,,,
220,1,hub,2,20,0,,,,
220,1,hub,3,40,40,,,,
221,1,vehicle,1,19.0,4.0,95.79289321881345,patrolling,,
221,1,vehicle,2,18,20,50.698837366478685,moving_to_refuel,,
221,1,vehicle,3,2,20,40.0,moving_to_hub,,
221,1,vehicle,4,17,27,36.29289321881345,moving_to_refuel,,
221,1,refuel_vehicle,1,17,23,,refueling,17.0,23.666666666666668
221,1,refuel_vehicle,2,20,0,,idle,,
221,1,refuel_vehicle,3,40,40,,idle,,
221,1,hub,1,0,20,,,,
221,1,hub,2,20,0,,,,
221,1,hub,3,40,40,,,,
222,1,vehicle,1,19.0,2.0,94.79289321881345,patrolling,,
222,1,vehicle,2,18,21,50.198837366478685,moving_to_refuel,,
222,1,vehicle,3,1,20,39.5,moving_to_hub,,
222,1,vehicle,4,17,26,35.79289321881345,moving_to_refuel,,
222,1,refuel_vehicle,1,17,23,,refueling,17.0,23.666666666666668
222,1,refuel_vehicle,2,20,0,,idle,,
222,1,refuel_vehicle,3,40,40,,idle,,
222,1,hub,1,0,20,,,,
222,1,hub,2,20,0,,,,
222,1,hub,3,40,40,,,,
223,1,vehicle,1,19.0,4.0,93.79289321881345,patrolling,,
223,1,vehicle,2,18,22,49.698837366478685,moving_to_refuel,,
223,1,vehicle,3,0,20,39.0,moving_to_hub,,
223,1,vehicle,4,17,25,35.29289321881345,moving_to_refuel,,
223,1,refuel_vehicle,1,17,23,,refueling,17.0,23.666666666666668
223,1,refuel_vehicle,2,20,0,,idle,,
223,1,refuel_vehicle,3,40,40,,idle,,
223,1,hub,1,0,20,,,,
223,1,hub,2,20,0,,,,
223,1,hub,3,40,40,,,,
224,1,vehicle,1,19.0,4.0,93.79289321881345,patrolling,,
224,1,vehicle,2,18,23,49.198837366478685,moving_to_refuel,,
224,1,vehicle,3,0,20,39.0,refueling,,
224,1,vehicle,4,17,24,34.79289321881345,moving_to_refuel,,
224,1,refuel_vehicle,1,17,23,,refueling,17.0,23.666666666666668
224,1,refuel_vehicle,2,20,0,,idle,,
224,1,refuel_vehicle,3,40,40,,idle,,
224,1,hub,1,0,20,,,,
224,1,hub,2,20,0,,,,
224,1,hub,3,40,40,,,,
225,1,vehicle,1,19.0,2.0,92.79289321881345,patrolling,,
225,1,vehicle,2,17,23,48.698837366478685,moving_to_refuel,,
225,1,vehicle,3,0,20,100,patrolling,,
225,1,vehicle,4,17,23,34.29289321881345,moving_to_refuel,,
225,1,refuel_vehicle,1,17,23,,refueling,17.0,23.666666666666668
225,1,refuel_vehicle,2,20,0,,idle,,
225,1,refuel_vehicle,3,40,40,,idle,,
225,1,hub,1,0,20,,,,
225,1,hub,2,20,0,,,,
225,1,hub,3,40,40,,,,
226,1,vehicle,1,17.0,2.0,91.79289321881345,patrolling,,
226,1,vehicle,2,17,23,48.698837366478685,refueling,,
226,1,vehicle,3,1.0,21.0,99.29289321881345,patrolling,,
226,1,vehicle,4,17,23,34.29289321881345,refueling,,
226,1,refuel_vehicle,1,17,23,,returning_to_hub,,
226,1,refuel_vehicle,2,20,0,,idle,,
226,1,refuel_vehicle,3,40,40,,idle,,
226,1,hub,1,0,20,,,,
226,1,hub,2,20,0,,,,
226,1,hub,3,40,40,,,,
227,1,vehicle,1,17.0,3.0,91.29289321881345,patrolling,,
227,1,vehicle,2,17,23,100,patrolling,,
227,1,vehicle,3,1.0,23.0,98.29289321881345,patrolling,,
227,1,vehicle,4,17,23,100,patrolling,,
227,1,refuel_vehicle,1,17,23,,returning_to_hub,,
227,1,refuel_vehicle,2,20,0,,idle,,
227,1,refuel_vehicle,3,40,40,,idle,,
227,1,hub,1,0,20,,,,
227,1,hub,2,20,0,,,,
227,1,hub,3,40,40,,,,
228,1,vehicle,1,18.0,3.0,90.79289321881345,patrolling,,
228,1,vehicle,2,21.0,19.0,97.17157287525382,patrolling,,
228,1,vehicle,3,1.0,25.0,97.29289321881345,patrolling,,
228,1,vehicle,4,21.0,21.0,97.76393202250021,patrolling,,
228,1,refuel_vehicle,1,16,23,,returning_to_hub,,
228,1,refuel_vehicle,2,20,0,,idle,,
228,1,refuel_vehicle,3,40,40,,idle,,
228,1,hub,1,0,20,,,,
228,1,hub,2,20,0,,,,
228,1,hub,3,40,40,,,,
229,1,vehicle,1,18.0,5.0,89.79289321881345,patrolling,,
229,1,vehicle,2,21.0,19.0,97.17157287525382,patrolling,,
229,1,vehicle,3,3.0,25.0,96.29289321881345,patrolling,,
229,1,vehicle,4,21.0,23.0,96.76393202250021,patrolling,,
229,1,refuel_vehicle,1,15,23,,returning_to_hub,,
229,1,refuel_vehicle,2,20,0,,idle,,
229,1,refuel_vehicle,3,40,40,,idle,,
229,1,hub,1,0,20,,,,
229,1,hub,2,20,0,,,,
229,1,hub,3,40,40,,,,
230,1,vehicle,1,18.0,7.0,88.79289321881345,patrolling,,
